Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100049d2","GetObjectID","fun::ObjectArchive_c","int __thiscall GetObjectID(Serializable_c * param_1)","__thiscall","ANALYSIS","false","false","","53","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004a07","WriteToStream","fun::ObjectArchive_c","void __thiscall WriteToStream(IO_t * param_1)","__thiscall","ANALYSIS","false","false","","479","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004be6","Flush","fun::ObjectArchive_c","void __thiscall Flush(void)","__thiscall","ANALYSIS","false","false","","22","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004bfc","FindObjectID","fun::ObjectArchive_c","MsgErr_e __thiscall FindObjectID(long * param_1, char * param_2, int param_3)","__thiscall","ANALYSIS","false","false","","154","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004c96","MapString","fun::ObjectArchive_c","int __thiscall MapString(char * param_1)","__thiscall","ANALYSIS","false","false","","147","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004d29","LoadFromStream","fun::ObjectArchive_c","void __thiscall LoadFromStream(IO_t * param_1)","__thiscall","ANALYSIS","false","false","","625","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004f9a","Catch_All@10004f9a","Global","undefined __stdcall Catch_All@10004f9a(void)","__stdcall","ANALYSIS","false","false","","99","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10004ffd","Catch_All@10004ffd","Global","undefined __stdcall Catch_All@10004ffd(void)","__stdcall","ANALYSIS","false","false","","18","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000500f","MapObject","fun::ObjectArchive_c","int __thiscall MapObject(Serializable_c * param_1, ArchiveStream_c * param_2)","__thiscall","ANALYSIS","false","false","","65","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005050","~ObjectArchive_c","fun::ObjectArchive_c","void __thiscall ~ObjectArchive_c(void)","__thiscall","ANALYSIS","false","false","","198","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005116","WriteObject","fun::ObjectArchive_c","int __thiscall WriteObject(char * param_1, Serializable_c * param_2)","__thiscall","ANALYSIS","false","false","","755","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005409","ObjectArchive_c","fun::ObjectArchive_c","undefined __thiscall ObjectArchive_c(void)","__thiscall","ANALYSIS","false","false","","160","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100054a9","ObjectArchive_c","fun::ObjectArchive_c","undefined __thiscall ObjectArchive_c(IO_t * param_1, bool param_2)","__thiscall","ANALYSIS","false","false","","183","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005560","FindCreateFunction","fun::ObjectArchive_c","_func_Serializable_c_ptr_ObjectArchive_c_ptr * __thiscall FindCreateFunction(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","__thiscall","ANALYSIS","false","false","","731","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000583b","ReadObject","fun::ObjectArchive_c","Serializable_c * __thiscall ReadObject(long param_1)","__thiscall","ANALYSIS","false","false","","361","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005943","Catch_All@10005943","Global","undefined __stdcall Catch_All@10005943(void)","__stdcall","ANALYSIS","false","false","","24","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100059bc","FUN_100059bc","Global","undefined __fastcall FUN_100059bc(int * param_1)","__fastcall","DEFAULT","false","false","","59","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","100059f7","FUN_100059f7","Global","undefined __fastcall FUN_100059f7(int * param_1)","__fastcall","DEFAULT","false","false","","70","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005a3d","FUN_10005a3d","Global","undefined __fastcall FUN_10005a3d(int * param_1)","__fastcall","DEFAULT","false","false","","70","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005a83","FUN_10005a83","Global","uint __thiscall FUN_10005a83(uint param_1, uint param_2, byte * param_3, uint param_4)","__thiscall","DEFAULT","false","false","","102","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005ae9","_Chassign","std::basic_string<char,std::char_traits<char>,std::allocator<char>_>","void __thiscall _Chassign(uint param_1, uint param_2, char param_3)","__thiscall","ANALYSIS","false","false","","60","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005b25","FUN_10005b25","Global","uint __thiscall FUN_10005b25(uint param_1)","__thiscall","DEFAULT","false","false","","47","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005b54","FUN_10005b54","Global","uint __thiscall FUN_10005b54(uint param_1)","__thiscall","DEFAULT","false","false","","47","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005b83","FUN_10005b83","Global","undefined __thiscall FUN_10005b83(int param_1)","__thiscall","DEFAULT","false","false","","69","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005bc8","FUN_10005bc8","Global","undefined __thiscall FUN_10005bc8(int * param_1)","__thiscall","DEFAULT","false","false","","71","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005c0f","FUN_10005c0f","Global","undefined __fastcall FUN_10005c0f(int param_1)","__fastcall","DEFAULT","false","false","","84","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005c64","FUN_10005c64","Global","undefined __thiscall FUN_10005c64(byte * param_1)","__thiscall","DEFAULT","false","false","","33","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005c85","FUN_10005c85","Global","undefined __thiscall FUN_10005c85(byte * param_1)","__thiscall","DEFAULT","false","false","","38","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005cab","FUN_10005cab","Global","int __fastcall FUN_10005cab(int param_1)","__fastcall","DEFAULT","false","false","","101","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005d11","FUN_10005d11","Global","undefined4 * __thiscall FUN_10005d11(int * param_1)","__thiscall","DEFAULT","false","false","","44","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005d3d","FUN_10005d3d","Global","undefined __cdecl FUN_10005d3d(undefined4 param_1, undefined4 * param_2, undefined4 * param_3)","__cdecl","DEFAULT","false","false","","22","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005d53","FUN_10005d53","Global","undefined4 * __thiscall FUN_10005d53(byte * param_1)","__thiscall","DEFAULT","false","false","","53","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005d88","FUN_10005d88","Global","undefined4 * __thiscall FUN_10005d88(undefined4 * param_1, uint param_2, uint param_3)","__thiscall","DEFAULT","false","false","","156","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005e24","reserve","std::basic_string<char,std::char_traits<char>,std::allocator<char>_>","void __thiscall reserve(uint param_1)","__thiscall","ANALYSIS","false","false","","55","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005e5b","FUN_10005e5b","Global","undefined __thiscall FUN_10005e5b(undefined4 * param_1, int * param_2)","__thiscall","DEFAULT","false","false","","58","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005e95","FUN_10005e95","Global","basic_string<char,std::char_traits<char>,std::allocator<char>_> * __thiscall FUN_10005e95(uint param_1, char param_2)","__thiscall","DEFAULT","false","false","","97","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005ef6","FUN_10005ef6","Global","basic_string<char,std::char_traits<char>,std::allocator<char>_> * __thiscall FUN_10005ef6(char * param_1, uint param_2)","__thiscall","DEFAULT","false","false","","154","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005f90","basic_string<char,std::char_traits<char>,std::allocator<char>_>","std::basic_string<char,std::char_traits<char>,std::allocator<char>_>","undefined __thiscall basic_string<char,std::char_traits<char>,std::allocator<char>_>(basic_string<char,struct_std::char_traits<char>,class_std::allocator<char>_> * param_1)","__thiscall","ANALYSIS","false","false","","38","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10005fb6","FUN_10005fb6","Global","undefined __stdcall FUN_10005fb6(void)","__stdcall","DEFAULT","false","false","","113","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10006018","Catch_All@10006018","Global","undefined __stdcall Catch_All@10006018(void)","__stdcall","ANALYSIS","false","false","","29","true"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","10006044","FUN_10006044","Global","undefined __cdecl FUN_10006044(undefined4 * param_1, int param_2)","__cdecl","DEFAULT","false","false","","54","false"
"serialize.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/serialize.dll","1000607a","_Uninitialized_move<>","Global","undefined __stdcall _Uninitialized_move<>(void)","__stdcall","ANALYSIS","false","false","","31","true"
