Program,ExecutablePath,EntryPoint,Name,Namespace,Signature,CallingConvention,SourceType,IsExternal,IsThunk,ThunkTarget,BodyAddressCount,ReadableName
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001987","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(short * param_1)","__thiscall","ANALYSIS","false","false","","58","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100019c1","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(ulong * param_1)","__thiscall","ANALYSIS","false","false","","19","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","100019d4","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(__uint64 * param_1)","__thiscall","ANALYSIS","false","false","","205","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001aa1","overflow","BinaryStream","int __thiscall overflow(uchar param_1)","__thiscall","ANALYSIS","false","false","","51","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001ad4","overflow","BinaryStream","int __thiscall overflow(uchar * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","64","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001b14","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(float * param_1)","__thiscall","ANALYSIS","false","false","","36","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001b38","writemem","BinaryStream","BinaryStream * __thiscall writemem(uchar * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","80","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001b88","Init","BinaryStream","void __thiscall Init(void)","__thiscall","ANALYSIS","false","false","","73","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001bd1","BinaryStream","BinaryStream","undefined __thiscall BinaryStream(uint param_1)","__thiscall","ANALYSIS","false","false","","93","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001c2e","BinaryStream","BinaryStream","undefined __thiscall BinaryStream(void * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","87","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001c85","BinaryStream","BinaryStream","undefined __thiscall BinaryStream(char * param_1, FileOpenMode_e param_2)","__thiscall","ANALYSIS","false","false","","245","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001d7a","BinaryStream","BinaryStream","undefined __thiscall BinaryStream(BinaryStream * param_1)","__thiscall","ANALYSIS","false","false","","26","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001d94","read","BinaryStream","BinaryStream * __thiscall read(uchar * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","21","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001da9","write","BinaryStream","BinaryStream * __thiscall write(char * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","22","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001dbf","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(char param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001dc8","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(char * param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001dd1","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(uint param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001dda","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(ushort param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001de3","operator<<","BinaryStream","BinaryStream * __thiscall operator<<(__int64 param_1)","__thiscall","ANALYSIS","false","false","","18","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001df5","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(char * param_1)","__thiscall","ANALYSIS","false","false","","21","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001e0a","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(char * param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001e13","SwapFileMode","BinaryStream","void __thiscall SwapFileMode(void)","__thiscall","ANALYSIS","false","false","","123","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001e8e","bgetc","BinaryStream","int __thiscall bgetc(void)","__thiscall","ANALYSIS","false","false","","27","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001ea9","bgetcfile","BinaryStream","int __thiscall bgetcfile(void)","__thiscall","ANALYSIS","false","false","","42","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001ed3","bputcfile","BinaryStream","int __thiscall bputcfile(uchar param_1)","__thiscall","ANALYSIS","false","false","","54","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f09","~BinaryLStream","BinaryLStream","void __thiscall ~BinaryLStream(void)","__thiscall","ANALYSIS","false","false","","5","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f0e","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(uint * param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f17","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(long * param_1)","__thiscall","ANALYSIS","false","false","","31","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f36","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(ushort * param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f3f","operator>>","BinaryStream","BinaryStream * __thiscall operator>>(__int64 * param_1)","__thiscall","ANALYSIS","false","false","","9","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f48","operator=","BinaryLStream","BinaryLStream * __thiscall operator=(BinaryLStream * param_1)","__thiscall","ANALYSIS","false","false","","21","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f5d","bputc","BinaryStream","int __thiscall bputc(uchar param_1)","__thiscall","ANALYSIS","false","false","","43","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f88","`default_constructor_closure'","BinaryStream","void __thiscall `default_constructor_closure'(void)","__thiscall","ANALYSIS","false","false","","11","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001f93","BinaryLStream","BinaryLStream","undefined __thiscall BinaryLStream(uint param_1)","__thiscall","ANALYSIS","false","false","","25","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001fac","BinaryLStream","BinaryLStream","undefined __thiscall BinaryLStream(void * param_1, uint param_2)","__thiscall","ANALYSIS","false","false","","24","true"
"BinaryStream.dll","/C:/Users/Mike/Documents/Cellao-Clean/tools-temp/ao-dll-function-map/ghidra-work/ao-client-dlls/BinaryStream.dll","10001fc4","BinaryLStream","BinaryLStream","undefined __thiscall BinaryLStream(char * param_1, FileOpenMode_e param_2)","__thiscall","ANALYSIS","false","false","","28","true"
